아파트,거래일자,법정동,도로명,층,전용면적,건축년도,거래금액,시군구명,읍면동명,건물명,경도,위도,가까운역,가까운역과의 거리
북한산 힐스테이트7차,2019-12-21,불광동,통일로,17,84.947,2011,89800,은평구,불광동,북한산 힐스테이트7차,126.923269,37.61839429,연신내역[3호선],0.19664556055860075
북한산 힐스테이트7차,2019-12-29,불광동,통일로,12,84.813,2011,90000,은평구,불광동,북한산 힐스테이트7차,126.923269,37.61839429,연신내역[3호선],0.19664556055860075
베로니스,2019-10-01,불광동,통일로80길,10,28.84,2019,28434,은평구,불광동,베로니스,126.9187283,37.62275486,연신내역[3호선],0.465415733698541
베로니스,2019-10-03,불광동,통일로80길,5,23.71,2019,22100,은평구,불광동,베로니스,126.9187283,37.62275486,연신내역[3호선],0.465415733698541
베로니스,2019-10-03,불광동,통일로80길,8,28.84,2019,27234,은평구,불광동,베로니스,126.9187283,37.62275486,연신내역[3호선],0.465415733698541
베로니스,2019-10-04,불광동,통일로80길,5,28.84,2019,25687,은평구,불광동,베로니스,126.9187283,37.62275486,연신내역[3호선],0.465415733698541
베로니스,2019-10-06,불광동,통일로80길,9,26.35,2019,26152,은평구,불광동,베로니스,126.9187283,37.62275486,연신내역[3호선],0.465415733698541
베로니스,2019-10-07,불광동,통일로80길,12,17.9,2019,16676,은평구,불광동,베로니스,126.9187283,37.62275486,연신내역[3호선],0.465415733698541
베로니스,2019-10-08,불광동,통일로80길,7,28.84,2019,27234,은평구,불광동,베로니스,126.9187283,37.62275486,연신내역[3호선],0.465415733698541
베로니스,2019-10-09,불광동,통일로80길,6,28.84,2019,25687,은평구,불광동,베로니스,126.9187283,37.62275486,연신내역[3호선],0.465415733698541
베로니스,2019-10-12,불광동,통일로80길,10,17.9,2019,16676,은평구,불광동,베로니스,126.9187283,37.62275486,연신내역[3호선],0.465415733698541
베로니스,2019-10-13,불광동,통일로80길,6,23.71,2019,23574,은평구,불광동,베로니스,126.9187283,37.62275486,연신내역[3호선],0.465415733698541
베로니스,2019-10-14,불광동,통일로80길,10,28.84,2019,28359,은평구,불광동,베로니스,126.9187283,37.62275486,연신내역[3호선],0.465415733698541
베로니스,2019-10-14,불광동,통일로80길,5,28.84,2019,25854,은평구,불광동,베로니스,126.9187283,37.62275486,연신내역[3호선],0.465415733698541
베로니스,2019-10-16,불광동,통일로80길,8,28.84,2019,27190,은평구,불광동,베로니스,126.9187283,37.62275486,연신내역[3호선],0.465415733698541
베로니스,2019-10-16,불광동,통일로80길,6,28.84,2019,25854,은평구,불광동,베로니스,126.9187283,37.62275486,연신내역[3호선],0.465415733698541
베로니스,2019-10-20,불광동,통일로80길,3,28.84,2019,25687,은평구,불광동,베로니스,126.9187283,37.62275486,연신내역[3호선],0.465415733698541
베로니스,2019-10-21,불광동,통일로80길,7,28.84,2019,27190,은평구,불광동,베로니스,126.9187283,37.62275486,연신내역[3호선],0.465415733698541
베로니스,2019-10-21,불광동,통일로80길,10,28.84,2019,28377,은평구,불광동,베로니스,126.9187283,37.62275486,연신내역[3호선],0.465415733698541
베로니스,2019-10-21,불광동,통일로80길,11,28.84,2019,28359,은평구,불광동,베로니스,126.9187283,37.62275486,연신내역[3호선],0.465415733698541
베로니스,2019-10-21,불광동,통일로80길,9,28.84,2019,27190,은평구,불광동,베로니스,126.9187283,37.62275486,연신내역[3호선],0.465415733698541
베로니스,2019-10-21,불광동,통일로80길,11,28.84,2019,28377,은평구,불광동,베로니스,126.9187283,37.62275486,연신내역[3호선],0.465415733698541
베로니스,2019-10-22,불광동,통일로80길,4,28.84,2019,25914,은평구,불광동,베로니스,126.9187283,37.62275486,연신내역[3호선],0.465415733698541
베로니스,2019-10-23,불광동,통일로80길,3,26.35,2019,24930,은평구,불광동,베로니스,126.9187283,37.62275486,연신내역[3호선],0.465415733698541
베로니스,2019-10-25,불광동,통일로80길,6,27.97,2019,27134,은평구,불광동,베로니스,126.9187283,37.62275486,연신내역[3호선],0.465415733698541
베로니스,2019-10-26,불광동,통일로80길,12,26.35,2019,27474,은평구,불광동,베로니스,126.9187283,37.62275486,연신내역[3호선],0.465415733698541
베로니스,2019-10-27,불광동,통일로80길,5,28.84,2019,25914,은평구,불광동,베로니스,126.9187283,37.62275486,연신내역[3호선],0.465415733698541
베로니스,2019-11-01,불광동,통일로80길,11,17.9,2019,16676,은평구,불광동,베로니스,126.9187283,37.62275486,연신내역[3호선],0.465415733698541
베로니스,2019-11-02,불광동,통일로80길,11,23.71,2019,24845,은평구,불광동,베로니스,126.9187283,37.62275486,연신내역[3호선],0.465415733698541
베로니스,2019-11-04,불광동,통일로80길,9,28.84,2019,27234,은평구,불광동,베로니스,126.9187283,37.62275486,연신내역[3호선],0.465415733698541
베로니스,2019-11-10,불광동,통일로80길,9,23.71,2019,23574,은평구,불광동,베로니스,126.9187283,37.62275486,연신내역[3호선],0.465415733698541
베로니스,2019-11-11,불광동,통일로80길,3,28.84,2019,25854,은평구,불광동,베로니스,126.9187283,37.62275486,연신내역[3호선],0.465415733698541
베로니스,2019-11-11,불광동,통일로80길,9,28.84,2019,27046,은평구,불광동,베로니스,126.9187283,37.62275486,연신내역[3호선],0.465415733698541
베로니스,2019-11-14,불광동,통일로80길,12,28.84,2019,28377,은평구,불광동,베로니스,126.9187283,37.62275486,연신내역[3호선],0.465415733698541
베로니스,2019-11-20,불광동,통일로80길,7,26.35,2019,26152,은평구,불광동,베로니스,126.9187283,37.62275486,연신내역[3호선],0.465415733698541
베로니스,2019-11-21,불광동,통일로80길,8,28.84,2019,27046,은평구,불광동,베로니스,126.9187283,37.62275486,연신내역[3호선],0.465415733698541
베로니스,2019-11-22,불광동,통일로80길,12,28.84,2019,28359,은평구,불광동,베로니스,126.9187283,37.62275486,연신내역[3호선],0.465415733698541
베로니스,2019-11-29,불광동,통일로80길,4,23.71,2019,19800,은평구,불광동,베로니스,126.9187283,37.62275486,연신내역[3호선],0.465415733698541
베로니스,2019-11-30,불광동,통일로80길,11,24.9,2019,26844,은평구,불광동,베로니스,126.9187283,37.62275486,연신내역[3호선],0.465415733698541
베로니스,2019-12-02,불광동,통일로80길,7,28.84,2019,27046,은평구,불광동,베로니스,126.9187283,37.62275486,연신내역[3호선],0.465415733698541
베로니스,2019-12-04,불광동,통일로80길,12,28.84,2019,28434,은평구,불광동,베로니스,126.9187283,37.62275486,연신내역[3호선],0.465415733698541
베로니스,2019-12-10,불광동,통일로80길,3,23.71,2019,19800,은평구,불광동,베로니스,126.9187283,37.62275486,연신내역[3호선],0.465415733698541
베로니스,2019-12-16,불광동,통일로80길,12,23.71,2019,24845,은평구,불광동,베로니스,126.9187283,37.62275486,연신내역[3호선],0.465415733698541
베로니스,2019-12-31,불광동,통일로80길,3,28.84,2019,25914,은평구,불광동,베로니스,126.9187283,37.62275486,연신내역[3호선],0.465415733698541
베로니스,2019-12-31,불광동,통일로80길,4,28.84,2019,25854,은평구,불광동,베로니스,126.9187283,37.62275486,연신내역[3호선],0.465415733698541
북한산힐스테이트1차아파트,2019-10-03,불광동,불광로2길,2,84.734,2009,63000,은평구,불광동,북한산힐스테이트1차아파트,126.9335164,37.61523836,독바위역[6호선],0.35347413268691724
북한산힐스테이트1차아파트,2019-10-23,불광동,불광로2길,2,59.817,2009,60000,은평구,불광동,북한산힐스테이트1차아파트,126.9335164,37.61523836,독바위역[6호선],0.35347413268691724
북한산힐스테이트1차아파트,2019-10-25,불광동,불광로2길,4,84.369,2009,65000,은평구,불광동,북한산힐스테이트1차아파트,126.9335164,37.61523836,독바위역[6호선],0.35347413268691724
북한산힐스테이트1차아파트,2019-11-08,불광동,불광로2길,8,84.734,2009,73000,은평구,불광동,북한산힐스테이트1차아파트,126.9335164,37.61523836,독바위역[6호선],0.35347413268691724
북한산힐스테이트1차아파트,2019-11-11,불광동,불광로2길,3,59.817,2009,58800,은평구,불광동,북한산힐스테이트1차아파트,126.9335164,37.61523836,독바위역[6호선],0.35347413268691724
북한산힐스테이트1차아파트,2019-11-12,불광동,불광로2길,8,84.734,2009,69900,은평구,불광동,북한산힐스테이트1차아파트,126.9335164,37.61523836,독바위역[6호선],0.35347413268691724
북한산힐스테이트1차아파트,2019-11-28,불광동,불광로2길,7,114.942,2009,80000,은평구,불광동,북한산힐스테이트1차아파트,126.9335164,37.61523836,독바위역[6호선],0.35347413268691724
북한산힐스테이트1차아파트,2019-12-01,불광동,불광로2길,1,84.734,2009,67500,은평구,불광동,북한산힐스테이트1차아파트,126.9335164,37.61523836,독바위역[6호선],0.35347413268691724
북한산힐스테이트1차아파트,2019-12-08,불광동,불광로2길,5,59.817,2009,60000,은평구,불광동,북한산힐스테이트1차아파트,126.9335164,37.61523836,독바위역[6호선],0.35347413268691724
북한산힐스테이트1차아파트,2019-12-14,불광동,불광로2길,4,84.734,2009,67900,은평구,불광동,북한산힐스테이트1차아파트,126.9335164,37.61523836,독바위역[6호선],0.35347413268691724
북한산힐스테이트1차아파트,2019-12-14,불광동,불광로2길,8,59.817,2009,61500,은평구,불광동,북한산힐스테이트1차아파트,126.9335164,37.61523836,독바위역[6호선],0.35347413268691724
북한산힐스테이트1차아파트,2019-12-16,불광동,불광로2길,4,84.734,2009,70000,은평구,불광동,북한산힐스테이트1차아파트,126.9335164,37.61523836,독바위역[6호선],0.35347413268691724
북한산힐스테이트1차아파트,2019-12-26,불광동,불광로2길,1,59.817,2009,57000,은평구,불광동,북한산힐스테이트1차아파트,126.9335164,37.61523836,독바위역[6호선],0.35347413268691724
북한산힐스테이트1차아파트,2019-12-30,불광동,불광로2길,6,59.817,2009,64000,은평구,불광동,북한산힐스테이트1차아파트,126.9335164,37.61523836,독바위역[6호선],0.35347413268691724
북한산현대힐스테이트3차아파트,2019-10-04,불광동,불광로,3,59.99,2010,58000,은평구,불광동,북한산현대힐스테이트3차아파트,126.9317842,37.62065606,독바위역[6호선],0.2751066558918351
북한산현대힐스테이트3차아파트,2019-10-09,불광동,불광로,3,59.99,2010,59500,은평구,불광동,북한산현대힐스테이트3차아파트,126.9317842,37.62065606,독바위역[6호선],0.2751066558918351
북한산현대힐스테이트3차아파트,2019-10-12,불광동,불광로,4,59.99,2010,57800,은평구,불광동,북한산현대힐스테이트3차아파트,126.9317842,37.62065606,독바위역[6호선],0.2751066558918351
북한산현대힐스테이트3차아파트,2019-10-20,불광동,불광로,11,84.98,2010,69500,은평구,불광동,북한산현대힐스테이트3차아파트,126.9317842,37.62065606,독바위역[6호선],0.2751066558918351
북한산현대힐스테이트3차아파트,2019-10-25,불광동,불광로,6,129.46,2010,80000,은평구,불광동,북한산현대힐스테이트3차아파트,126.9317842,37.62065606,독바위역[6호선],0.2751066558918351
북한산현대힐스테이트3차아파트,2019-11-01,불광동,불광로,12,59.99,2010,60000,은평구,불광동,북한산현대힐스테이트3차아파트,126.9317842,37.62065606,독바위역[6호선],0.2751066558918351
북한산현대힐스테이트3차아파트,2019-11-05,불광동,불광로,13,59.99,2010,63500,은평구,불광동,북한산현대힐스테이트3차아파트,126.9317842,37.62065606,독바위역[6호선],0.2751066558918351
북한산현대힐스테이트3차아파트,2019-11-08,불광동,불광로,2,59.99,2010,58700,은평구,불광동,북한산현대힐스테이트3차아파트,126.9317842,37.62065606,독바위역[6호선],0.2751066558918351
북한산현대힐스테이트3차아파트,2019-11-09,불광동,불광로,5,84.98,2010,66000,은평구,불광동,북한산현대힐스테이트3차아파트,126.9317842,37.62065606,독바위역[6호선],0.2751066558918351
북한산현대힐스테이트3차아파트,2019-11-10,불광동,불광로,3,59.99,2010,62000,은평구,불광동,북한산현대힐스테이트3차아파트,126.9317842,37.62065606,독바위역[6호선],0.2751066558918351
북한산현대힐스테이트3차아파트,2019-11-12,불광동,불광로,8,59.99,2010,63000,은평구,불광동,북한산현대힐스테이트3차아파트,126.9317842,37.62065606,독바위역[6호선],0.2751066558918351
북한산현대힐스테이트3차아파트,2019-11-14,불광동,불광로,4,115.41,2010,78000,은평구,불광동,북한산현대힐스테이트3차아파트,126.9317842,37.62065606,독바위역[6호선],0.2751066558918351
북한산현대힐스테이트3차아파트,2019-11-16,불광동,불광로,14,84.98,2010,75000,은평구,불광동,북한산현대힐스테이트3차아파트,126.9317842,37.62065606,독바위역[6호선],0.2751066558918351
북한산현대힐스테이트3차아파트,2019-11-18,불광동,불광로,5,59.99,2010,63000,은평구,불광동,북한산현대힐스테이트3차아파트,126.9317842,37.62065606,독바위역[6호선],0.2751066558918351
북한산현대힐스테이트3차아파트,2019-11-23,불광동,불광로,14,115.41,2010,82000,은평구,불광동,북한산현대힐스테이트3차아파트,126.9317842,37.62065606,독바위역[6호선],0.2751066558918351
북한산현대힐스테이트3차아파트,2019-11-27,불광동,불광로,5,84.98,2010,72700,은평구,불광동,북한산현대힐스테이트3차아파트,126.9317842,37.62065606,독바위역[6호선],0.2751066558918351
북한산현대힐스테이트3차아파트,2019-11-30,불광동,불광로,7,59.99,2010,62500,은평구,불광동,북한산현대힐스테이트3차아파트,126.9317842,37.62065606,독바위역[6호선],0.2751066558918351
북한산현대힐스테이트3차아파트,2019-12-05,불광동,불광로,2,59.99,2010,62000,은평구,불광동,북한산현대힐스테이트3차아파트,126.9317842,37.62065606,독바위역[6호선],0.2751066558918351
북한산현대힐스테이트3차아파트,2019-12-10,불광동,불광로,5,84.97,2010,73900,은평구,불광동,북한산현대힐스테이트3차아파트,126.9317842,37.62065606,독바위역[6호선],0.2751066558918351
북한산현대힐스테이트3차아파트,2019-12-14,불광동,불광로,5,84.98,2010,75000,은평구,불광동,북한산현대힐스테이트3차아파트,126.9317842,37.62065606,독바위역[6호선],0.2751066558918351
북한산현대힐스테이트3차아파트,2019-12-23,불광동,불광로,5,59.99,2010,63800,은평구,불광동,북한산현대힐스테이트3차아파트,126.9317842,37.62065606,독바위역[6호선],0.2751066558918351
북한산현대힐스테이트3차아파트,2019-12-27,불광동,불광로,4,84.98,2010,76000,은평구,불광동,북한산현대힐스테이트3차아파트,126.9317842,37.62065606,독바위역[6호선],0.2751066558918351
북한산현대힐스테이트3차아파트,2019-12-28,불광동,불광로,7,59.99,2010,64000,은평구,불광동,북한산현대힐스테이트3차아파트,126.9317842,37.62065606,독바위역[6호선],0.2751066558918351
북한산현대힐스테이트3차아파트,2019-12-28,불광동,불광로,14,115.41,2010,93500,은평구,불광동,북한산현대힐스테이트3차아파트,126.9317842,37.62065606,독바위역[6호선],0.2751066558918351
북한산현대힐스테이트3차아파트,2019-12-28,불광동,불광로,10,84.98,2010,75000,은평구,불광동,북한산현대힐스테이트3차아파트,126.9317842,37.62065606,독바위역[6호선],0.2751066558918351
태양아파트,2019-10-05,불광동,불광로,3,84.64,2004,45800,은평구,불광동,태양아파트,126.9300537,37.62344915,독바위역[6호선],0.6209604217181671
북한산대창센시티,2019-10-12,불광동,불광로,9,59.85,2004,44000,은평구,불광동,북한산대창센시티,126.9272331,37.62732012,연신내역[3호선],1.0617432415394303
북한산대창센시티,2019-10-12,불광동,불광로,12,84.72,2004,51900,은평구,불광동,북한산대창센시티,126.9272331,37.62732012,연신내역[3호선],1.0617432415394303
북한산대창센시티,2019-11-16,불광동,불광로,7,59.85,2004,42500,은평구,불광동,북한산대창센시티,126.9272331,37.62732012,연신내역[3호선],1.0617432415394303
북한산대창센시티,2019-11-18,불광동,불광로,11,84.72,2004,51000,은평구,불광동,북한산대창센시티,126.9272331,37.62732012,연신내역[3호선],1.0617432415394303
북한산대창센시티,2019-11-22,불광동,불광로,16,59.85,2004,45800,은평구,불광동,북한산대창센시티,126.9272331,37.62732012,연신내역[3호선],1.0617432415394303
벧엘블레스빌,2019-10-14,응암동,응암로,11,84.9,2006,44000,은평구,응암동,벧엘블레스빌,126.9162213,37.59827516,응암역[6호선],0.05871684853571157
벧엘블레스빌,2019-11-26,응암동,응암로,10,84.9,2006,48000,은평구,응암동,벧엘블레스빌,126.9162213,37.59827516,응암역[6호선],0.05871684853571157
녹번역센트레빌,2019-10-18,응암동,백련산로,14,84.9,2013,66000,은평구,응암동,녹번역센트레빌,126.9240613,37.60180078,역촌역[6호선],0.5128731921616794
녹번역센트레빌,2019-11-07,응암동,백련산로,7,84.9,2013,72000,은평구,응암동,녹번역센트레빌,126.9240613,37.60180078,역촌역[6호선],0.5128731921616794
녹번역센트레빌,2019-11-08,응암동,백련산로,4,84.9,2013,70000,은평구,응암동,녹번역센트레빌,126.9240613,37.60180078,역촌역[6호선],0.5128731921616794
녹번역센트레빌,2019-11-18,응암동,백련산로,10,114.98,2013,79700,은평구,응암동,녹번역센트레빌,126.9240613,37.60180078,역촌역[6호선],0.5128731921616794
녹번역센트레빌,2019-11-22,응암동,백련산로,5,84.97,2013,71800,은평구,응암동,녹번역센트레빌,126.9240613,37.60180078,역촌역[6호선],0.5128731921616794
녹번역센트레빌,2019-12-06,응암동,백련산로,4,84.9,2013,69700,은평구,응암동,녹번역센트레빌,126.9240613,37.60180078,역촌역[6호선],0.5128731921616794
녹번역센트레빌,2019-12-12,응암동,백련산로,2,84.9,2013,71800,은평구,응암동,녹번역센트레빌,126.9240613,37.60180078,역촌역[6호선],0.5128731921616794
신진뉴캐슬,2019-10-21,응암동,은평로8길,2,87.76,2004,31000,은평구,응암동,신진뉴캐슬,126.9178304,37.60152094,응암역[6호선],0.391049764862003
경향렉스빌,2019-10-21,응암동,은평로,22,110.718,2004,52400,은평구,응암동,경향렉스빌,126.9232846,37.60369943,역촌역[6호선],0.29340084494072904
삼영N-CITY,2019-10-26,응암동,은평로,10,45.91,2015,30700,은평구,응암동,삼영N-CITY,126.9237672,37.6038218,역촌역[6호선],0.2881561495122909
역촌센트레빌,2019-10-05,역촌동,갈현로3나길,5,84.89,2011,57000,은평구,역촌동,역촌센트레빌,126.9044965,37.60525725,응암역[6호선],1.2353658243447108
역촌센트레빌,2019-10-05,역촌동,갈현로3나길,5,84.89,2011,57000,은평구,역촌동,역촌센트레빌,126.9041613,37.60543784,응암역[6호선],1.271014816197734
역촌센트레빌,2019-10-06,역촌동,갈현로3나길,4,84.99,2011,56000,은평구,역촌동,역촌센트레빌,126.9044965,37.60525725,응암역[6호선],1.2353658243447108
역촌센트레빌,2019-10-06,역촌동,갈현로3나길,4,84.99,2011,56000,은평구,역촌동,역촌센트레빌,126.9041613,37.60543784,응암역[6호선],1.271014816197734
역촌센트레빌,2019-10-23,역촌동,갈현로3나길,9,84.89,2011,55000,은평구,역촌동,역촌센트레빌,126.9044965,37.60525725,응암역[6호선],1.2353658243447108
역촌센트레빌,2019-10-23,역촌동,갈현로3나길,9,84.89,2011,55000,은평구,역촌동,역촌센트레빌,126.9041613,37.60543784,응암역[6호선],1.271014816197734
역촌센트레빌,2019-10-25,역촌동,갈현로3나길,10,84.89,2011,55000,은평구,역촌동,역촌센트레빌,126.9044965,37.60525725,응암역[6호선],1.2353658243447108
역촌센트레빌,2019-10-25,역촌동,갈현로3나길,10,84.89,2011,55000,은평구,역촌동,역촌센트레빌,126.9041613,37.60543784,응암역[6호선],1.271014816197734
역촌센트레빌,2019-10-26,역촌동,갈현로3나길,8,84.89,2011,56200,은평구,역촌동,역촌센트레빌,126.9044965,37.60525725,응암역[6호선],1.2353658243447108
역촌센트레빌,2019-10-26,역촌동,갈현로3나길,8,84.89,2011,56200,은평구,역촌동,역촌센트레빌,126.9041613,37.60543784,응암역[6호선],1.271014816197734
역촌센트레빌,2019-11-20,역촌동,갈현로3나길,7,59.86,2011,49000,은평구,역촌동,역촌센트레빌,126.9044965,37.60525725,응암역[6호선],1.2353658243447108
역촌센트레빌,2019-11-20,역촌동,갈현로3나길,7,59.86,2011,49000,은평구,역촌동,역촌센트레빌,126.9041613,37.60543784,응암역[6호선],1.271014816197734
역촌센트레빌,2019-12-14,역촌동,갈현로3나길,3,84.89,2011,55000,은평구,역촌동,역촌센트레빌,126.9044965,37.60525725,응암역[6호선],1.2353658243447108
역촌센트레빌,2019-12-14,역촌동,갈현로3나길,3,84.89,2011,55000,은평구,역촌동,역촌센트레빌,126.9041613,37.60543784,응암역[6호선],1.271014816197734
역촌센트레빌,2019-12-23,역촌동,갈현로3나길,14,84.89,2011,56000,은평구,역촌동,역촌센트레빌,126.9044965,37.60525725,응암역[6호선],1.2353658243447108
역촌센트레빌,2019-12-23,역촌동,갈현로3나길,14,84.89,2011,56000,은평구,역촌동,역촌센트레빌,126.9041613,37.60543784,응암역[6호선],1.271014816197734
센타폴리스,2019-10-08,역촌동,연서로,3,136.83,2004,61250,은평구,역촌동,센타폴리스,126.9135593,37.60282482,응암역[6호선],0.5159069658920014
센타폴리스,2019-10-21,역촌동,연서로,3,84.97,2004,54300,은평구,역촌동,센타폴리스,126.9135593,37.60282482,응암역[6호선],0.5159069658920014
리더스파크,2019-10-08,역촌동,연서로,14,82.45,2006,59800,은평구,역촌동,리더스파크,126.9133391,37.60211457,응암역[6호선],0.45101899579140603
디오반,2019-10-02,증산동,증산로,2,14.46,2011,11000,은평구,증산동,디오반,126.9065901,37.58608156,증산역[6호선],0.3629263196050708
디오반,2019-10-04,증산동,증산로,7,14.46,2011,12400,은평구,증산동,디오반,126.9065901,37.58608156,증산역[6호선],0.3629263196050708
두산위브,2019-10-08,증산동,증산서길,7,84.4215,2005,68000,은평구,증산동,두산위브,126.9042239,37.58622893,증산역[6호선],0.5455342440345232
두산위브,2019-12-26,증산동,증산서길,3,113.5731,2005,78500,은평구,증산동,두산위브,126.9042239,37.58622893,증산역[6호선],0.5455342440345232
DMC우방,2019-10-11,증산동,증산로3길,11,59.91,2000,52000,은평구,증산동,DMC우방,126.9013812,37.58465115,수색역[경의중앙선],0.6541444178337873
DMC우방,2019-10-23,증산동,증산로3길,7,59.91,2000,52000,은평구,증산동,DMC우방,126.9013812,37.58465115,수색역[경의중앙선],0.6541444178337873
DMC우방,2019-11-01,증산동,증산로3길,5,59.91,2000,53000,은평구,증산동,DMC우방,126.9013812,37.58465115,수색역[경의중앙선],0.6541444178337873
DMC우방,2019-11-02,증산동,증산로3길,17,84.99,2000,69300,은평구,증산동,DMC우방,126.9013812,37.58465115,수색역[경의중앙선],0.6541444178337873
DMC우방,2019-11-03,증산동,증산로3길,4,59.91,2000,54000,은평구,증산동,DMC우방,126.9013812,37.58465115,수색역[경의중앙선],0.6541444178337873
DMC우방,2019-11-15,증산동,증산로3길,6,84.99,2000,68000,은평구,증산동,DMC우방,126.9013812,37.58465115,수색역[경의중앙선],0.6541444178337873
DMC우방,2019-11-23,증산동,증산로3길,2,59.91,2000,53000,은평구,증산동,DMC우방,126.9013812,37.58465115,수색역[경의중앙선],0.6541444178337873
DMC우방,2019-11-27,증산동,증산로3길,16,84.99,2000,70000,은평구,증산동,DMC우방,126.9013812,37.58465115,수색역[경의중앙선],0.6541444178337873
DMC우방,2019-12-07,증산동,증산로3길,12,59.91,2000,53500,은평구,증산동,DMC우방,126.9013812,37.58465115,수색역[경의중앙선],0.6541444178337873
해피플러스1,2019-11-16,불광동,통일로,5,40.41,2005,17000,은평구,불광동,해피플러스1,126.9179907,37.62659951,연신내역[3호선],0.8852466390761957
해피플러스1,2019-12-14,불광동,통일로,7,81.51,2005,38000,은평구,불광동,해피플러스1,126.9179907,37.62659951,연신내역[3호선],0.8852466390761957
대호아파트,2019-11-19,불광동,불광로,9,84.81,1999,53000,은평구,불광동,대호아파트,126.9312769,37.61806278,독바위역[6호선],0.1609899229131064
현대아파트,2019-11-29,불광동,불광로20길,4,134.17,1993,41000,은평구,불광동,현대아파트,126.9285524,37.627112,독바위역[6호선],1.047165200709436
동광갈현베르빌,2019-11-05,갈현동,연서로,4,134.715,2004,59000,은평구,갈현동,동광갈현베르빌,126.9150267,37.61501203,구산역[6호선],0.4558901977421709
동광갈현베르빌,2019-11-11,갈현동,연서로,8,134.715,2004,65000,은평구,갈현동,동광갈현베르빌,126.9150267,37.61501203,구산역[6호선],0.4558901977421709
골드스타,2019-11-25,갈현동,연서로29길,7,17.36,2014,12500,은평구,갈현동,골드스타,126.9172225,37.62086326,연신내역[6호선],0.384688793490472
골드스타,2019-11-25,갈현동,연서로29길,7,12.48,2014,10500,은평구,갈현동,골드스타,126.9172225,37.62086326,연신내역[6호선],0.384688793490472
골드스타,2019-11-25,갈현동,연서로29길,7,12.23,2014,10500,은평구,갈현동,골드스타,126.9172225,37.62086326,연신내역[6호선],0.384688793490472
골드스타,2019-11-25,갈현동,연서로29길,4,12.44,2014,10500,은평구,갈현동,골드스타,126.9172225,37.62086326,연신내역[6호선],0.384688793490472
골드스타,2019-11-25,갈현동,연서로29길,4,17.36,2014,12500,은평구,갈현동,골드스타,126.9172225,37.62086326,연신내역[6호선],0.384688793490472
골드스타,2019-11-25,갈현동,연서로29길,4,12.23,2014,10500,은평구,갈현동,골드스타,126.9172225,37.62086326,연신내역[6호선],0.384688793490472
골드스타,2019-11-25,갈현동,연서로29길,4,12.48,2014,10500,은평구,갈현동,골드스타,126.9172225,37.62086326,연신내역[6호선],0.384688793490472
골드스타,2019-11-25,갈현동,연서로29길,5,12.44,2014,10500,은평구,갈현동,골드스타,126.9172225,37.62086326,연신내역[6호선],0.384688793490472
골드스타,2019-11-25,갈현동,연서로29길,5,17.36,2014,12500,은평구,갈현동,골드스타,126.9172225,37.62086326,연신내역[6호선],0.384688793490472
골드스타,2019-11-25,갈현동,연서로29길,5,12.23,2014,10500,은평구,갈현동,골드스타,126.9172225,37.62086326,연신내역[6호선],0.384688793490472
골드스타,2019-11-25,갈현동,연서로29길,5,12.48,2014,10500,은평구,갈현동,골드스타,126.9172225,37.62086326,연신내역[6호선],0.384688793490472
골드스타,2019-11-25,갈현동,연서로29길,6,12.44,2014,10500,은평구,갈현동,골드스타,126.9172225,37.62086326,연신내역[6호선],0.384688793490472
골드스타,2019-11-25,갈현동,연서로29길,6,17.36,2014,12500,은평구,갈현동,골드스타,126.9172225,37.62086326,연신내역[6호선],0.384688793490472
골드스타,2019-11-25,갈현동,연서로29길,8,12.44,2014,10500,은평구,갈현동,골드스타,126.9172225,37.62086326,연신내역[6호선],0.384688793490472
골드스타,2019-11-25,갈현동,연서로29길,6,12.23,2014,10500,은평구,갈현동,골드스타,126.9172225,37.62086326,연신내역[6호선],0.384688793490472
골드스타,2019-11-25,갈현동,연서로29길,8,17.36,2014,12500,은평구,갈현동,골드스타,126.9172225,37.62086326,연신내역[6호선],0.384688793490472
골드스타,2019-11-25,갈현동,연서로29길,8,12.23,2014,10500,은평구,갈현동,골드스타,126.9172225,37.62086326,연신내역[6호선],0.384688793490472
골드스타,2019-11-25,갈현동,연서로29길,8,12.48,2014,10500,은평구,갈현동,골드스타,126.9172225,37.62086326,연신내역[6호선],0.384688793490472
골드스타,2019-11-25,갈현동,연서로29길,7,12.44,2014,10500,은평구,갈현동,골드스타,126.9172225,37.62086326,연신내역[6호선],0.384688793490472
골드스타,2019-11-25,갈현동,연서로29길,6,12.48,2014,10500,은평구,갈현동,골드스타,126.9172225,37.62086326,연신내역[6호선],0.384688793490472
구산그린빌,2019-11-18,구산동,갈현로7길,6,59.76,2009,31000,은평구,구산동,구산그린빌,126.9023943,37.6077989,구산역[6호선],1.371470381832854
브라운스톤구산,2019-11-25,구산동,갈현로17길,12,84.89,2006,53000,은평구,구산동,브라운스톤구산,126.9073636,37.61452476,구산역[6호선],0.9453423206468176
브라운스톤구산,2019-12-12,구산동,갈현로17길,10,84.89,2006,51000,은평구,구산동,브라운스톤구산,126.9073636,37.61452476,구산역[6호선],0.9453423206468176
미래하임,2019-11-01,대조동,통일로67길,7,32.79,2012,24700,은평구,대조동,미래하임,126.9257194,37.61404114,불광역[6호선],0.47754698615833163
미래하임,2019-12-23,대조동,통일로67길,14,31.16,2012,24500,은평구,대조동,미래하임,126.9257194,37.61404114,불광역[6호선],0.47754698615833163
